,date_time,tweet_id,author_id,tweet_text,account,cleaned_text,hashtags
32,2022-01-12T01:06:17.000Z,1481069991478939648,8736882,"When a guy chats up Rhoda Nadell, 77, her brain quickly fast forwards: Dinner dates will turn into a relationship, which will inevitably find her cooking, cleaning and eventually caregiving for the elderly man. 
https://t.co/gg0pDGUeUi",globeandmail,"When a guy chats up Rhoda Nadell, 77, her brain quickly fast forwards: Dinner dates will turn into a relationship, which will inevitably find her cooking, cleaning and eventually caregiving for the elderly man.",[]
33,2022-01-07T00:11:33.000Z,1479244278031216642,8736882,"B.C. long-term care residents are entitled to a designated visitor, seniors advocate says https://t.co/3FDW7hrY47",globeandmail,"B.C. long-term care residents are entitled to a designated visitor, seniors advocate says",[]
34,2021-12-28T23:10:04.000Z,1475967316206620672,8736882,"Quebec man, 88, dies after being found outside Laval seniors’ home at night https://t.co/ST9iyzYQ35",globeandmail,"Quebec man, 88, dies after being found outside Laval seniors home at night",[]
35,2021-12-26T23:54:20.000Z,1475253680538595336,8736882,From the archives: Why these seniors are choosing the RV life https://t.co/gxLEqmRuX4,globeandmail,From the archives: Why these seniors are choosing the RV life,[]
36,2021-12-16T11:10:33.000Z,1471437587319455746,8736882,"How seniors can ensure they’re getting the health care they deserve, why the definition of retirement may need to change and how to find a good adviser https://t.co/wwDG522nw2",globeandmail,"How seniors can ensure theyre getting the health care they deserve, why the definition of retirement may need to change and how to find a good adviser",[]
37,2021-12-14T11:11:07.000Z,1470712952713924611,8736882,How seniors can ensure they’re getting the health care they deserve https://t.co/vGkxYbnLrR,globeandmail,How seniors can ensure theyre getting the health care they deserve,[]
38,2021-12-09T01:09:32.000Z,1468749623674109954,8736882,Seniors advocate calls for reporting line for abuse and neglect amid rising reports https://t.co/Paf4d8Wy32,globeandmail,Seniors advocate calls for reporting line for abuse and neglect amid rising reports,[]
39,2021-12-07T11:16:07.000Z,1468177499435659265,8736882,These seniors show why you’re never too old to learn to ski https://t.co/hSOawfmx1f,globeandmail,These seniors show why youre never too old to learn to ski,[]
40,2021-11-29T16:54:32.000Z,1465363561962635269,8736882,"Lee Elder, the first Black golfer to play in the Masters, dies at 87 https://t.co/zB1NQwL5Og",globeandmail,"Lee Elder, the first Black golfer to play in the Masters, dies at 87",[]
41,2021-11-25T16:05:06.000Z,1463901569200517120,8736882,Loneliness a major risk factor for depression for seniors during first year of pandemic: study https://t.co/Akeuhf8m7z,globeandmail,Loneliness a major risk factor for depression for seniors during first year of pandemic: study,[]
42,2021-11-23T11:09:33.000Z,1463102415696134149,8736882,Seniors have a lot of stuff: Here’s how to downsize instead of dumping it all on heirs https://t.co/VkegEeyD3k,globeandmail,Seniors have a lot of stuff: Heres how to downsize instead of dumping it all on heirs,[]
43,2021-11-04T12:03:33.000Z,1456230634343448580,8736882,Local Indigenous elder honoured at Calgary’s Top 7 Over 70 awards for long-time community work https://t.co/fSmbE885nO,globeandmail,Local Indigenous elder honoured at Calgarys Top 7 Over 70 awards for long-time community work,[]
44,2021-11-03T23:11:34.000Z,1456036358640660481,8736882,"Loss of GIS because of pandemic benefits is creating a ‘financial crisis’ for low-income seniors, NDP warns https://t.co/IhAK5708fu",globeandmail,"Loss of GIS because of pandemic benefits is creating a financial crisis for low-income seniors, NDP warns",[]
45,2021-11-01T17:48:58.000Z,1455230397839814671,8736882,"⚡️ Nearly 600 people died in the B.C. summer heat wave, according to new data. The vast majority were seniors.

@AndreaWoo reports:
https://t.co/146JqIuTcY",globeandmail,"Nearly 600 people died in the B.C. summer heat wave, according to new data. The vast majority were seniors. reports:",[]
46,2021-11-01T17:26:19.000Z,1455224696908169216,8736882,"The update sheds more light on the demographics of who died during B.C's summer heat wave. 

The coroners service continues to investigate these deaths and is expected to release a final report next spring.

https://t.co/HB0ypgZQcC",globeandmail,The update sheds more light on the demographics of who died during B.C's summer heat wave. The coroners service continues to investigate these deaths and is expected to release a final report next spring.,[]
47,2021-11-01T17:26:18.000Z,1455224695167586307,8736882,"People 70 and older accounted for 69 per cent of the deaths, the coroners service reports. Almost all – 96 per cent – died at home.

https://t.co/HB0ypgZQcC",globeandmail,"People 70 and older accounted for 69 per cent of the deaths, the coroners service reports. Almost all 96 per cent died at home.",[]
48,2021-11-01T17:26:18.000Z,1455224693192003597,8736882,"In all, there were at least 595 heat-related deaths from June 18 to Aug. 12. 

Most of them occurred the week of June 25 to July 1, peaking on the deadliest days of June 28 and 29 –when 131 and 231 people died, respectively.

https://t.co/HB0ypgZQcC https://t.co/3We6DAtEuy",globeandmail,"In all, there were at least 595 heat-related deaths from June 18 to Aug. 12. Most of them occurred the week of June 25 to July 1, peaking on the deadliest days of June 28 and 29 when 131 and 231 people died, respectively.",[]
49,2021-11-01T17:26:17.000Z,1455224688880365570,8736882,"British Columbia’s unprecedented heat dome this summer killed 362 people in the span of 48 hours, according to new data from the BC Coroners Service.

https://t.co/HB0ypgZQcC",globeandmail,"British Columbias unprecedented heat dome this summer killed 362 people in the span of 48 hours, according to new data from the BC Coroners Service.",[]
50,2021-11-01T16:02:10.000Z,1455203523272929280,8736882,"Nearly 600 people died in B.C. summer heat wave, vast majority seniors: coroner https://t.co/Mu67837uQX",globeandmail,"Nearly 600 people died in B.C. summer heat wave, vast majority seniors: coroner",[]
51,2021-10-13T15:39:02.000Z,1448312328542461955,8736882,"The exponential growth in COVID-19 infections is occurring even as the tools that can keep the coronavirus out of seniors homes are readily available, health care experts told @kahowlett 

https://t.co/EnQw1vye9F",globeandmail,"The exponential growth in COVID-19 infections is occurring even as the tools that can keep the coronavirus out of seniors homes are readily available, health care experts told",[]
52,2021-10-13T15:39:01.000Z,1448312326629777408,8736882,"As of Tuesday, 243 seniors homes across the country had outbreaks, according to a Globe and Mail tally. 

https://t.co/EnQw1vye9F https://t.co/FGgH7IyiAm",globeandmail,"As of Tuesday, 243 seniors homes across the country had outbreaks, according to a Globe and Mail tally.",[]
53,2021-10-07T02:04:32.000Z,1445933027138310148,8736882,"B.C. seniors’ advocate calls for better sick pay benefits, more care staff https://t.co/F9vgOIUMGC",globeandmail,"B.C. seniors advocate calls for better sick pay benefits, more care staff",[]
54,2021-10-01T19:33:14.000Z,1444022615337746435,8736882,"We’ve talked about the crisis in long-term care before. Why is this crisis, in particular, worth continuing to talk about? 
 
🔊 Canada has seen issues come up before around “our inability to provide adequate care and adequate lodging for elderly people,” says @TuThanhHa.",globeandmail,"Weve talked about the crisis in long-term care before. Why is this crisis, in particular, worth continuing to talk about? Canada has seen issues come up before around our inability to provide adequate care and adequate lodging for elderly people, says .",[]
55,2021-10-01T19:33:09.000Z,1444022594970193928,8736882,"During the first wave of #COVID19, one of the biggest news stories was the carnage inside long-term care homes. Seniors were among the most vulnerable groups to COVID-19, and pre-vaccine, thousands died as outbreaks occurred in facilities across Canada.

https://t.co/QaFaiBGRZO",globeandmail,"During the first wave of COVID19, one of the biggest news stories was the carnage inside long-term care homes. Seniors were among the most vulnerable groups to COVID-19, and pre-vaccine, thousands died as outbreaks occurred in facilities across Canada.",['COVID19']
56,2021-10-01T13:12:58.000Z,1443926915816038426,8736882,"🔊 Today on #TheDecibel, national reporter @TuThanhHa discusses the disastrous chain of events that led to a collapse of care, causing the undignified deaths of many seniors.

https://t.co/xWp6nZdShS",globeandmail,"Today on TheDecibel, national reporter discusses the disastrous chain of events that led to a collapse of care, causing the undignified deaths of many seniors.",['TheDecibel']
57,2021-09-28T20:33:03.000Z,1442950502069661699,8736882,National advisory committee recommends immediate COVID-19 vaccine booster for seniors in long-term care https://t.co/GdlYMyQbvh,globeandmail,National advisory committee recommends immediate COVID-19 vaccine booster for seniors in long-term care,[]
58,2021-09-28T12:38:41.000Z,1442831124854607872,8736882,"A funding fight between Ontario optometrists and the province has escalated to the point where around 280,000 eye appointments have already been cancelled, with children and seniors caught in the middle of the dispute.

https://t.co/56XYNrS3JF",globeandmail,"A funding fight between Ontario optometrists and the province has escalated to the point where around 280,000 eye appointments have already been cancelled, with children and seniors caught in the middle of the dispute.",[]
59,2021-09-28T10:10:33.000Z,1442793845276561408,8736882,Want to avoid living in a seniors’ home? Start planning now to age in place https://t.co/1m1IiT8aUO,globeandmail,Want to avoid living in a seniors home? Start planning now to age in place,[]
60,2021-09-24T16:08:33.000Z,1441434388869173248,8736882,"COVID-19 cases, hospitalizations rise in Quebec seniors homes, prompting more mask requirements https://t.co/oTex7fZdsg",globeandmail,"COVID-19 cases, hospitalizations rise in Quebec seniors homes, prompting more mask requirements",[]
61,2021-09-21T21:00:04.000Z,1440420586732212233,8736882,"The Bloc will push the demand from Quebec and other provinces for a major increase in federal health transfers, and wants changes to the Liberal government’s plan to boost Old Age Security benefits by 10 per cent, starting in July, 2022. 

https://t.co/XN5XrNqduF https://t.co/pgbG64lLnR",globeandmail,"The Bloc will push the demand from Quebec and other provinces for a major increase in federal health transfers, and wants changes to the Liberal governments plan to boost Old Age Security benefits by 10 per cent, starting in July, 2022.",[]
62,2021-09-21T21:00:00.000Z,1440420569745264647,8736882,"Prime Minister Justin Trudeau’s re-elected minority government will face calls from the NDP for new taxes on the “ultra-rich” and calls from the Bloc Québécois for billions in new spending on health and seniors.

https://t.co/XN5XrNqduF",globeandmail,Prime Minister Justin Trudeaus re-elected minority government will face calls from the NDP for new taxes on the ultra-rich and calls from the Bloc Qubcois for billions in new spending on health and seniors.,[]
63,2021-09-21T17:32:32.000Z,1440368360290598928,8736882,"If you're a senior...🦯

The Liberals targeted low-income seniors with a $500 increase in the guaranteed income supplement for single and a $750 increase for couples. 

https://t.co/7HVi9ncgro",globeandmail,If you're a senior... The Liberals targeted low-income seniors with a $500 increase in the guaranteed income supplement for single and a $750 increase for couples.,[]
64,2021-09-21T11:09:12.000Z,1440271891051147273,8736882,"The senior’s guide to finding love — or at the very least, companionship https://t.co/iUtOV7rhQH",globeandmail,"The seniors guide to finding love or at the very least, companionship",[]
65,2021-09-20T14:23:18.000Z,1439958350641471488,8736882,"“It’s not reasonable to think that you can put the people who you’re caring for at risk to something that’s this deadly,” Dr. Smart said.

https://t.co/olYs236Je4",globeandmail,"Its not reasonable to think that you can put the people who youre caring for at risk to something thats this deadly, Dr. Smart said.",[]
66,2021-09-20T14:23:18.000Z,1439958348619714563,8736882,"“We really feel strongly that people have a right to expect safety, and the only way to ensure that is to have all the [health care] workers vaccinated against COVID-19,” Dr. Smart said. 

https://t.co/olYs236Je4",globeandmail,"We really feel strongly that people have a right to expect safety, and the only way to ensure that is to have all the [health care] workers vaccinated against COVID-19, Dr. Smart said.",[]
67,2021-09-20T14:23:17.000Z,1439958346757455872,8736882,"CMA president Katharine Smart said political leaders need to move beyond the personal choice narrative on vaccinations, because that stand has consequences for everyone else in society.

https://t.co/olYs236Je4",globeandmail,"CMA president Katharine Smart said political leaders need to move beyond the personal choice narrative on vaccinations, because that stand has consequences for everyone else in society.",[]
68,2021-09-20T14:23:16.000Z,1439958343842504709,8736882,"LTC homes in B.C. began declaring a new outbreaks in late July and early August.

“It was almost all unvaccinated workers who were bringing it in,” B.C. Seniors Advocate Isobel Mackenzie said. Recent outbreaks have started with vaccinated staff, she said.

https://t.co/olYs236Je4 https://t.co/OG1UcpIa01",globeandmail,"LTC homes in B.C. began declaring a new outbreaks in late July and early August. It was almost all unvaccinated workers who were bringing it in, B.C. Seniors Advocate Isobel Mackenzie said. Recent outbreaks have started with vaccinated staff, she said.",[]
69,2021-09-20T14:23:15.000Z,1439958336657629185,8736882,"Alberta and Saskatchewan, Canada's two hot spots, are struggling with a crush of unvaccinated COVID-19 patients. Outbreaks in long-term care in Alberta soared  to 103 from 61 in one week, according to data from the province.

https://t.co/olYs236Je4 https://t.co/FMX6IulYWT",globeandmail,"Alberta and Saskatchewan, Canada's two hot spots, are struggling with a crush of unvaccinated COVID-19 patients. Outbreaks in long-term care in Alberta soared to 103 from 61 in one week, according to data from the province.",[]
70,2021-09-20T14:23:14.000Z,1439958332400406528,8736882,"British Columbia, Alberta and Quebec have made vaccination a condition of employment for health care workers. Other provinces, including Saskatchewan and Ontario, are giving the option to get vaccinated or tested regularly for COVID-19.

https://t.co/olYs236Je4 https://t.co/GKOgHQT2uM",globeandmail,"British Columbia, Alberta and Quebec have made vaccination a condition of employment for health care workers. Other provinces, including Saskatchewan and Ontario, are giving the option to get vaccinated or tested regularly for COVID-19.",[]
71,2021-09-20T14:23:13.000Z,1439958329078554631,8736882,"Experts say anything less than national, mandatory #Covid_19 vaccination policies puts the frail elderly in seniors’ homes at risk of catching the virus from those individuals responsible for their care.

https://t.co/olYs236Je4",globeandmail,"Experts say anything less than national, mandatory Covid_19 vaccination policies puts the frail elderly in seniors homes at risk of catching the virus from those individuals responsible for their care.",['Covid_19']
72,2021-09-20T14:23:12.000Z,1439958327065255937,8736882,"A recent surge of #Delta variant-fuelled COVID-19 outbreaks at seniors homes across Canada is amplifying concerns that unvaccinated health care workers are contributing to the spread of the virus.

https://t.co/olYs236Je4",globeandmail,A recent surge of Delta variant-fuelled COVID-19 outbreaks at seniors homes across Canada is amplifying concerns that unvaccinated health care workers are contributing to the spread of the virus.,['Delta']
73,2021-09-20T09:37:32.000Z,1439886435880820736,8736882,Unvaccinated workers fuel concerns over surge in COVID-19 cases at care homes https://t.co/eKwEjlRLmT,globeandmail,Unvaccinated workers fuel concerns over surge in COVID-19 cases at care homes,[]
74,2021-09-15T14:27:00.000Z,1438147340972412937,8736882,"⚡️ Dozens of elderly residents at Herron long-term care died from thirst, malnourishment and neglect during first wave of COVID-19, inquest hears

@TuThanhHa reports

https://t.co/gv0nlo8spV",globeandmail,"Dozens of elderly residents at Herron long-term care died from thirst, malnourishment and neglect during first wave of COVID-19, inquest hears reports",[]
75,2021-09-15T13:13:47.000Z,1438128916380672003,8736882,"Many elderly residents with Alzheimer’s disease declined quickly when left by themselves. “I saw firsthand that they were dehydrated, in spite of my best efforts to keep them hydrated. I saw that they were malnourished,” the auxiliary nurse said.

https://t.co/7sLcO4UjX3",globeandmail,"Many elderly residents with Alzheimers disease declined quickly when left by themselves. I saw firsthand that they were dehydrated, in spite of my best efforts to keep them hydrated. I saw that they were malnourished, the auxiliary nurse said.",[]
76,2021-09-15T13:13:46.000Z,1438128911414607883,8736882,"#COVID19 was repeatedly cited as a cause of death at the Herron nursing home to obscure the fact that dozens of elderly residents died from thirst, malnourishment and neglect, a Quebec's coroner’s inquest heard Tuesday.

https://t.co/XPOJV3C3fU",globeandmail,"COVID19 was repeatedly cited as a cause of death at the Herron nursing home to obscure the fact that dozens of elderly residents died from thirst, malnourishment and neglect, a Quebec's coroners inquest heard Tuesday.",['COVID19']
77,2021-09-08T14:50:03.000Z,1435616427545743361,8736882,Ninety-seven-year-old dies in blaze at Montreal seniors residence https://t.co/M3fWqGQk2i,globeandmail,Ninety-seven-year-old dies in blaze at Montreal seniors residence,[]
78,2021-09-02T22:22:03.000Z,1433555849390084098,8736882,"Disorganized elder care in Quebec contributed to COVID-19 death toll, according to report https://t.co/ndXkrW5PaF",globeandmail,"Disorganized elder care in Quebec contributed to COVID-19 death toll, according to report",[]
79,2021-08-28T13:13:04.000Z,1431605756340551680,8736882,"When the pandemic turned socializing virtual, Peel Region seniors learned to bridge the digital divide https://t.co/Xu7u0rtX4k",globeandmail,"When the pandemic turned socializing virtual, Peel Region seniors learned to bridge the digital divide",[]
80,2021-08-26T15:26:32.000Z,1430914568461590539,8736882,Liberals promise to hike supplementary pensions for low-income seniors if elected https://t.co/NP67vrKlpq,globeandmail,Liberals promise to hike supplementary pensions for low-income seniors if elected,[]
81,2021-08-26T14:41:33.000Z,1430903245652652035,8736882,Liberal Leader Justin Trudeau promises to hike supplementary pensions for low-income seniors https://t.co/VPNJO34ext,globeandmail,Liberal Leader Justin Trudeau promises to hike supplementary pensions for low-income seniors,[]
82,2021-08-24T19:08:33.000Z,1430245661388120067,8736882,"O’Toole pledges priority to seniors on pensions, calls out ‘corporate elites’ https://t.co/iBtQxAyuxL",globeandmail,"OToole pledges priority to seniors on pensions, calls out corporate elites",[]
83,2021-08-20T19:55:41.000Z,1428807972885602307,8736882,"But for older employees who have to juggle children, commutes and elder care, working from home is a welcome reprieve and a chance for balance.

https://t.co/n4lzGpUuMj https://t.co/D8sBCbNhml",globeandmail,"But for older employees who have to juggle children, commutes and elder care, working from home is a welcome reprieve and a chance for balance.",[]
84,2021-08-19T19:10:04.000Z,1428434105478246401,8736882,Politics Briefing: Liberals pledge $9-billion in funding for long-term care homes and seniors https://t.co/xBBInSit0B,globeandmail,Politics Briefing: Liberals pledge $9-billion in funding for long-term care homes and seniors,[]
85,2021-08-17T18:03:05.000Z,1427692472365244421,8736882,"Quebec seniors minister taking one month leave of absence, Legault says https://t.co/JubK3k318F",globeandmail,"Quebec seniors minister taking one month leave of absence, Legault says",[]
86,2021-08-17T15:49:14.000Z,1427658790107815937,8736882,"The New York Times reported that the Biden administration would start offering third shots to most Americans, starting as early as mid- to late September. 
 
Germany and France authorized booster shots for the elderly and vulnerable this month. 
 
https://t.co/Vic6R0wpr5 https://t.co/dJTnVFKJdy",globeandmail,"The New York Times reported that the Biden administration would start offering third shots to most Americans, starting as early as mid- to late September. Germany and France authorized booster shots for the elderly and vulnerable this month.",[]
87,2021-08-12T19:50:33.000Z,1425907577410314243,8736882,British Columbia to require seniors’ care staff to be vaccinated https://t.co/n8BmfC5knu,globeandmail,British Columbia to require seniors care staff to be vaccinated,[]
88,2021-08-11T12:41:07.000Z,1425437121083437065,8736882,Some seniors finding income supplement hinged on who handled their CERB https://t.co/hlVZm1vIs3,globeandmail,Some seniors finding income supplement hinged on who handled their CERB,[]
